Year,Province,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
2021,P39,0.32,0.46,0.37,0.47,0.45,0.63,0.70,0.65,0.49,0.62,0.36,0.57,0.43,0.44,0.56,0.42,0.49,0.54,0.53,0.57,0.46,0.49,0.57,0.43,0.47,0.46,0.48,0.44,0.44
2021,P40,0.72,0.65,0.34,0.38,0.52,0.59,0.49,0.48,0.48,0.61,0.42,0.53,0.50,0.53,0.43,0.62,0.62,0.57,0.56,0.71,0.49,0.58,0.60,0.49,0.52,0.55,0.53,0.58,0.57
2021,P41,0.46,0.46,0.61,0.46,0.50,0.65,0.67,0.61,0.54,0.36,0.60,0.65,0.39,0.59,0.64,0.50,0.50,0.53,0.36,0.51,0.56,0.60,0.52,0.50,0.46,0.60,0.53,0.56,0.53
2021,P42,0.51,0.32,0.52,0.40,0.56,0.61,0.44,0.33,0.61,0.48,0.47,0.53,0.46,0.43,0.52,0.57,0.66,0.48,0.52,0.53,0.50,0.51,0.57,0.51,0.52,0.51,0.46,0.56,0.55
2021,P43,0.44,0.63,0.49,0.76,0.42,0.56,0.46,0.60,0.64,0.62,0.35,0.57,0.44,0.56,0.47,0.46,0.44,0.55,0.60,0.43,0.52,0.56,0.49,0.52,0.59,0.49,0.55,0.59,0.46
2021,P44,0.55,0.55,0.59,0.50,0.53,0.58,0.41,0.41,0.56,0.66,0.43,0.44,0.54,0.51,0.37,0.48,0.61,0.64,0.48,0.47,0.45,0.52,0.46,0.45,0.57,0.46,0.56,0.57,0.45
2021,P45,0.40,0.57,0.31,0.55,0.54,0.54,0.65,0.45,0.37,0.45,0.63,0.58,0.64,0.46,0.55,0.42,0.47,0.64,0.44,0.49,0.59,0.44,0.43,0.43,0.47,0.45,0.51,0.48,0.49
2021,P46,0.39,0.40,0.57,0.54,0.65,0.52,0.60,0.48,0.44,0.41,0.60,0.43,0.56,0.54,0.53,0.52,0.50,0.63,0.58,0.51,0.44,0.53,0.55,0.56,0.51,0.57,0.53,0.47,0.57
2021,P47,0.55,0.55,0.55,0.77,0.42,0.44,0.43,0.44,0.43,0.45,0.46,0.60,0.65,0.55,0.44,0.40,0.47,0.73,0.44,0.57,0.44,0.50,0.55,0.57,0.49,0.50,0.49,0.48,0.56
2021,P48,0.51,0.61,0.66,0.60,0.45,0.48,0.53,0.56,0.54,0.56,0.53,0.57,0.39,0.64,0.42,0.50,0.55,0.45,0.38,0.68,0.45,0.59,0.53,0.45,0.53,0.55,0.51,0.52,0.48
2021,P49,0.31,0.43,0.45,0.53,0.29,0.28,0.44,0.39,0.43,0.35,0.46,0.53,0.39,0.30,0.22,0.30,0.40,0.28,0.47,0.36,0.35,0.45,0.41,0.42,0.44,0.38,0.32,0.44,0.30
2021,P50,0.24,0.46,0.49,0.27,0.58,0.35,0.35,0.34,0.32,0.46,0.45,0.37,0.34,0.43,0.40,0.29,0.55,0.23,0.48,0.38,0.39,0.35,0.34,0.32,0.43,0.42,0.44,0.43,0.34
2021,P51,0.47,0.36,0.55,0.58,0.43,0.45,0.38,0.50,0.29,0.36,0.30,0.48,0.42,0.21,0.45,0.53,0.29,0.38,0.52,0.33,0.46,0.45,0.34,0.42,0.47,0.35,0.41,0.45,0.37
2021,P52,0.41,0.30,0.39,0.46,0.38,0.35,0.38,0.48,0.37,0.42,0.32,0.33,0.29,0.25,0.26,0.41,0.40,0.38,0.25,0.36,0.33,0.38,0.34,0.43,0.30,0.33,0.37,0.40,0.31
2021,P53,0.40,0.40,0.35,0.30,0.54,0.39,0.36,0.21,0.42,0.26,0.44,0.37,0.50,0.44,0.49,0.39,0.49,0.34,0.39,0.39,0.46,0.42,0.46,0.32,0.35,0.46,0.41,0.45,0.43
2021,P54,0.54,0.35,0.48,0.48,0.28,0.36,0.32,0.19,0.33,0.32,0.35,0.27,0.23,0.23,0.49,0.41,0.39,0.40,0.30,0.48,0.32,0.37,0.31,0.36,0.36,0.43,0.35,0.40,0.41
2021,P55,0.60,0.34,0.29,0.45,0.57,0.27,0.47,0.24,0.45,0.32,0.45,0.45,0.40,0.33,0.32,0.29,0.31,0.37,0.48,0.36,0.35,0.36,0.39,0.34,0.46,0.36,0.40,0.39,0.36
2021,P56,0.30,0.54,0.38,0.55,0.40,0.33,0.31,0.46,0.44,0.35,0.46,0.31,0.29,0.39,0.35,0.38,0.29,0.47,0.30,0.34,0.46,0.31,0.45,0.36,0.37,0.38,0.40,0.33,0.34
2021,P57,0.47,0.41,0.47,0.60,0.49,0.42,0.24,0.31,0.34,0.24,0.39,0.33,0.21,0.27,0.45,0.31,0.45,0.29,0.42,0.41,0.43,0.44,0.34,0.35,0.37,0.40,0.32,0.33,0.37
2021,P58,0.54,0.26,0.41,0.54,0.35,0.31,0.43,0.47,0.35,0.40,0.49,0.46,0.43,0.31,0.37,0.50,0.21,0.52,0.42,0.31,0.43,0.43,0.33,0.37,0.35,0.42,0.37,0.48,0.42
2021,P59,0.65,0.31,0.39,0.44,0.30,0.49,0.57,0.39,0.17,0.33,0.36,0.46,0.44,0.30,0.33,0.36,0.45,0.25,0.46,0.40,0.33,0.45,0.33,0.43,0.39,0.41,0.42,0.39,0.37
2021,P60,0.52,0.42,0.49,0.44,0.17,0.55,0.39,0.24,0.32,0.39,0.27,0.37,0.33,0.44,0.21,0.51,0.61,0.44,0.49,0.30,0.36,0.39,0.43,0.33,0.47,0.39,0.43,0.43,0.32
2021,P61,0.31,0.31,0.20,0.19,0.41,0.43,0.48,0.38,0.33,0.47,0.27,0.37,0.33,0.50,0.35,0.30,0.21,0.40,0.46,0.32,0.33,0.39,0.31,0.31,0.33,0.43,0.31,0.30,0.34
2021,P62,0.70,0.27,0.46,0.53,0.32,0.35,0.37,0.33,0.49,0.50,0.47,0.31,0.26,0.34,0.38,0.43,0.47,0.37,0.48,0.32,0.42,0.36,0.45,0.41,0.48,0.45,0.44,0.46,0.46
2021,P63,0.58,0.43,0.47,0.53,0.39,0.39,0.23,0.24,0.56,0.41,0.47,0.35,0.29,0.27,0.42,0.41,0.31,0.27,0.29,0.43,0.38,0.43,0.43,0.31,0.43,0.43,0.35,0.37,0.37
2021,P64,0.39,0.45,0.28,0.42,0.19,0.19,0.37,0.35,0.47,0.35,0.46,0.44,0.40,0.28,0.31,0.30,0.42,0.44,0.29,0.41,0.32,0.41,0.43,0.44,0.39,0.30,0.30,0.39,0.42
2022,P01,0.86,0.92,0.83,0.77,0.67,0.71,0.66,0.91,0.81,0.83,0.65,0.87,0.84,0.72,0.69,0.71,0.69,0.79,0.74,0.62,0.83,0.73,0.69,0.84,0.74,0.84,0.75,0.72,0.73
2022,P02,0.61,0.65,0.63,0.62,0.71,0.91,0.70,0.82,0.80,0.56,0.76,0.66,0.69,0.81,0.89,0.86,0.67,0.63,0.75,0.80,0.71,0.77,0.73,0.78,0.80,0.80,0.73,0.76,0.69
2022,P03,0.79,0.76,0.61,0.89,0.78,0.75,0.72,0.75,0.79,0.67,0.83,0.83,0.97,0.82,0.80,0.77,0.76,0.71,0.64,0.71,0.70,0.84,0.80,0.81,0.79,0.74,0.81,0.81,0.81
2022,P04,0.82,0.70,0.80,0.75,0.72,0.80,0.69,0.87,0.69,0.78,0.87,0.69,0.60,0.84,0.81,0.77,0.84,0.66,0.73,0.67,0.77,0.76,0.72,0.71,0.75,0.77,0.82,0.78,0.74
2022,P05,0.93,0.84,0.80,0.60,0.84,0.66,0.83,0.75,0.92,0.83,0.62,0.84,0.86,0.88,0.82,0.76,0.79,0.71,0.65,0.66,0.82,0.81,0.76,0.70,0.70,0.72,0.84,0.70,0.75
2022,P06,0.65,0.96,0.64,0.92,0.85,0.74,0.76,0.87,0.71,0.71,0.71,0.66,0.85,0.84,0.78,0.73,0.83,0.71,0.85,0.75,0.82,0.77,0.70,0.72,0.70,0.83,0.77,0.72,0.71
2022,P07,0.76,0.83,0.67,0.69,0.70,0.71,0.85,0.84,0.64,0.77,0.76,0.71,0.63,0.75,0.87,0.72,0.79,0.75,0.75,0.84,0.72,0.68,0.74,0.80,0.73,0.80,0.69,0.75,0.79
2022,P08,0.83,0.72,0.92,0.85,0.72,0.71,0.86,0.84,0.72,0.67,0.85,0.61,0.66,0.79,0.88,0.61,0.73,0.85,0.74,0.82,0.78,0.83,0.74,0.70,0.77,0.81,0.70,0.78,0.73
2022,P09,0.75,0.78,0.82,0.68,0.62,0.74,0.76,0.66,0.69,0.74,0.79,0.60,0.81,0.73,0.80,0.69,0.75,0.68,0.86,0.67,0.79,0.72,0.70,0.80,0.66,0.76,0.73,0.74,0.73
2022,P10,0.58,0.68,0.89,0.78,0.80,0.75,0.87,0.82,0.74,0.59,0.65,0.78,0.85,0.87,0.69,0.72,0.84,0.86,0.86,0.82,0.71,0.78,0.83,0.80,0.84,0.76,0.81,0.73,0.74
2022,P11,0.67,0.56,0.66,0.96,0.92,0.59,0.71,0.74,0.65,0.69,0.81,0.86,0.84,0.68,0.79,0.67,0.72,0.81,0.80,0.83,0.81,0.82,0.77,0.71,0.71,0.71,0.76,0.80,0.81
2022,P12,0.76,0.86,0.64,0.67,0.76,0.76,0.89,0.71,0.95,0.78,0.82,0.71,0.77,0.69,0.70,0.82,0.64,0.62,0.70,0.70,0.82,0.68,0.73,0.75,0.68,0.77,0.79,0.73,0.79
2022,P13,0.94,0.76,0.98,0.82,0.56,0.92,0.69,0.88,0.87,0.84,0.71,0.75,0.88,0.69,0.66,0.75,0.83,0.82,0.79,0.54,0.77,0.77,0.71,0.80,0.74,0.71,0.76,0.82,0.74
2022,P14,0.82,0.95,0.69,0.72,0.81,0.93,0.77,0.75,0.81,0.70,0.81,0.86,0.80,0.87,0.83,0.73,0.81,0.75,0.80,0.80,0.86,0.73,0.77,0.86,0.83,0.75,0.87,0.78,0.76
2022,P15,0.85,0.77,0.79,0.62,0.84,0.65,0.81,0.77,0.81,0.83,0.59,0.65,0.84,0.74,0.63,0.76,0.75,0.70,0.72,0.65,0.70,0.68,0.71,0.80,0.70,0.80,0.75,0.81,0.71
2022,P16,0.46,0.81,0.64,0.74,0.71,0.86,0.88,0.70,0.86,0.75,0.72,0.68,0.66,0.86,0.84,0.77,0.78,0.58,0.55,0.67,0.76,0.72,0.72,0.75,0.72,0.77,0.74,0.75,0.65
2022,P17,0.45,0.70,0.54,0.52,0.63,0.71,0.70,0.66,0.52,0.55,0.50,0.71,0.44,0.42,0.50,0.50,0.67,0.61,0.50,0.50,0.51,0.62,0.57,0.62,0.50,0.51,0.52,0.62,0.57
2022,P18,0.57,0.53,0.35,0.63,0.47,0.54,0.70,0.47,0.50,0.59,0.59,0.56,0.61,0.45,0.44,0.55,0.46,0.58,0.67,0.70,0.60,0.57,0.49,0.49,0.47,0.56,0.56,0.49,0.48
2022,P19,0.40,0.59,0.62,0.64,0.67,0.47,0.64,0.74,0.46,0.41,0.46,0.43,0.50,0.60,0.47,0.53,0.61,0.41,0.54,0.46,0.50,0.52,0.53,0.47,0.56,0.49,0.48,0.50,0.56
2022,P20,0.41,0.56,0.74,0.72,0.59,0.68,0.61,0.53,0.70,0.62,0.66,0.51,0.55,0.58,0.53,0.63,0.65,0.58,0.58,0.64,0.59,0.63,0.54,0.57,0.54,0.55,0.61,0.56,0.53
2022,P21,0.51,0.68,0.57,0.61,0.45,0.61,0.64,0.40,0.67,0.55,0.49,0.68,0.70,0.62,0.55,0.49,0.52,0.50,0.60,0.63,0.51,0.62,0.57,0.65,0.62,0.64,0.51,0.63,0.58
2022,P22,0.61,0.66,0.44,0.56,0.42,0.61,0.59,0.78,0.52,0.55,0.47,0.63,0.58,0.46,0.42,0.59,0.42,0.65,0.51,0.38,0.52,0.52,0.61,0.49,0.55,0.54,0.56,0.47,0.50
2022,P23,0.47,0.52,0.62,0.54,0.69,0.68,0.68,0.69,0.59,0.52,0.60,0.50,0.56,0.68,0.48,0.51,0.44,0.55,0.43,0.51,0.59,0.54,0.64,0.55,0.49,0.52,0.52,0.52,0.64
2022,P24,0.21,0.73,0.56,0.66,0.57,0.57,0.53,0.64,0.45,0.62,0.44,0.66,0.45,0.64,0.58,0.67,0.44,0.57,0.66,0.53,0.64,0.63,0.49,0.58,0.57,0.56,0.48,0.58,0.54
2022,P25,0.66,0.50,0.46,0.71,0.58,0.78,0.40,0.50,0.68,0.67,0.58,0.59,0.49,0.49,0.46,0.41,0.57,0.42,0.68,0.70,0.51,0.64,0.56,0.52,0.57,0.60,0.59,0.60,0.52
2022,P26,0.65,0.61,0.54,0.67,0.60,0.54,0.70,0.61,0.66,0.63,0.66,0.53,0.63,0.67,0.45,0.48,0.54,0.61,0.66,0.46,0.58,0.53,0.62,0.54,0.55,0.58,0.55,0.64,0.57
2022,P27,0.80,0.51,0.66,0.71,0.76,0.52,0.59,0.55,0.49,0.70,0.65,0.70,0.69,0.65,0.65,0.66,0.70,0.47,0.51,0.46,0.69,0.58,0.59,0.59,0.66,0.59,0.61,0.64,0.58
2022,P28,0.78,0.62,0.42,0.68,0.50,0.58,0.51,0.56,0.59,0.63,0.60,0.66,0.50,0.55,0.62,0.54,0.41,0.30,0.59,0.52,0.58,0.48,0.52,0.61,0.59,0.61,0.60,0.56,0.57
2022,P29,0.61,0.41,0.45,0.38,0.52,0.55,0.59,0.60,0.67,0.58,0.64,0.64,0.52,0.61,0.64,0.63,0.46,0.62,0.63,0.49,0.59,0.50,0.61,0.53,0.54,0.52,0.50,0.52,0.60
2022,P30,0.58,0.83,0.61,0.46,0.67,0.61,0.50,0.59,0.50,0.42,0.50,0.57,0.51,0.49,0.60,0.53,0.62,0.39,0.50,0.43,0.61,0.48,0.58,0.52,0.48,0.56,0.51,0.47,0.48
2022,P31,0.59,0.41,0.50,0.53,0.43,0.58,0.52,0.63,0.61,0.61,0.45,0.60,0.55,0.40,0.61,0.68,0.42,0.43,0.65,0.62,0.56,0.49,0.57,0.56,0.52,0.60,0.55,0.52,0.58
2022,P32,0.58,0.43,0.58,0.55,0.58,0.49,0.57,0.59,0.42,0.56,0.61,0.59,0.61,0.57,0.43,0.52,0.52,0.53,0.46,0.57,0.47,0.51,0.47,0.52,0.51,0.51,0.48,0.56,0.61
2022,P33,0.35,0.39,0.59,0.48,0.35,0.73,0.65,0.58,0.65,0.65,0.47,0.54,0.64,0.62,0.50,0.44,0.53,0.49,0.60,0.55,0.57,0.52,0.60,0.52,0.62,0.50,0.46,0.55,0.53
2022,P34,0.36,0.63,0.49,0.60,0.53,0.44,0.50,0.51,0.46,0.60,0.48,0.65,0.47,0.55,0.51,0.68,0.45,0.46,0.67,0.61,0.48,0.49,0.51,0.59,0.46,0.48,0.51,0.54,0.60
2022,P35,0.57,0.69,0.52,0.56,0.46,0.55,0.60,0.46,0.60,0.54,0.50,0.50,0.60,0.53,0.55,0.53,0.46,0.46,0.45,0.63,0.50,0.59,0.48,0.53,0.61,0.52,0.59,0.61,0.46
2022,P36,0.75,0.33,0.36,0.52,0.63,0.68,0.63,0.65,0.51,0.67,0.64,0.58,0.50,0.47,0.47,0.66,0.62,0.67,0.46,0.62,0.65,0.59,0.60,0.60,0.52,0.56,0.61,0.64,0.65
2022,P37,0.78,0.50,0.50,0.68,0.62,0.58,0.40,0.57,0.58,0.46,0.51,0.68,0.53,0.59,0.49,0.59,0.60,0.65,0.57,0.54,0.51,0.54,0.61,0.64,0.62,0.57,0.59,0.64,0.60
2022,P38,0.54,0.49,0.59,0.47,0.41,0.81,0.56,0.60,0.73,0.69,0.46,0.69,0.63,0.52,0.41,0.63,0.63,0.62,0.69,0.58,0.61,0.57,0.52,0.64,0.56,0.64,0.62,0.57,0.51
2022,P39,0.39,0.49,0.40,0.53,0.44,0.70,0.67,0.72,0.59,0.69,0.40,0.63,0.48,0.47,0.64,0.46,0.54,0.57,0.52,0.57,0.48,0.52,0.54,0.55,0.56,0.51,0.59,0.50,0.50
2022,P40,0.67,0.62,0.39,0.43,0.52,0.64,0.53,0.53,0.56,0.64,0.49,0.57,0.54,0.58,0.46,0.66,0.67,0.58,0.58,0.72,0.51,0.52,0.61,0.60,0.53,0.56,0.58,0.56,0.56
2022,P41,0.52,0.44,0.61,0.49,0.53,0.68,0.76,0.71,0.61,0.45,0.64,0.69,0.44,0.66,0.67,0.46,0.55,0.54,0.36,0.52,0.53,0.50,0.55,0.51,0.59,0.49,0.52,0.63,0.61
2022,P42,0.52,0.40,0.49,0.45,0.62,0.67,0.46,0.45,0.60,0.56,0.50,0.55,0.49,0.47,0.58,0.59,0.62,0.54,0.51,0.53,0.48,0.60,0.51,0.55,0.53,0.61,0.58,0.57,0.50
2022,P43,0.46,0.68,0.49,0.82,0.48,0.62,0.49,0.68,0.65,0.68,0.40,0.61,0.50,0.64,0.47,0.48,0.45,0.60,0.57,0.38,0.53,0.49,0.50,0.62,0.60,0.55,0.57,0.62,0.51
2022,P44,0.58,0.55,0.58,0.55,0.53,0.58,0.46,0.44,0.65,0.78,0.47,0.47,0.60,0.53,0.41,0.48,0.64,0.63,0.52,0.45,0.54,0.60,0.56,0.55,0.62,0.57,0.54,0.56,0.58
2022,P45,0.41,0.59,0.33,0.58,0.56,0.63,0.69,0.47,0.41,0.53,0.68,0.63,0.67,0.57,0.57,0.46,0.44,0.64,0.44,0.48,0.58,0.48,0.57,0.49,0.54,0.56,0.59,0.50,0.51
2022,P46,0.42,0.40,0.53,0.53,0.67,0.60,0.62,0.52,0.45,0.45,0.57,0.46,0.59,0.57,0.51,0.53,0.47,0.69,0.61,0.55,0.55,0.52,0.54,0.51,0.46,0.61,0.47,0.58,0.53
2022,P47,0.59,0.61,0.55,0.77,0.44,0.53,0.49,0.52,0.44,0.53,0.53,0.65,0.67,0.56,0.44,0.43,0.41,0.71,0.44,0.55,0.60,0.47,0.59,0.46,0.47,0.53,0.62,0.55,0.54
2022,P48,0.51,0.62,0.62,0.61,0.47,0.52,0.57,0.65,0.61,0.64,0.59,0.62,0.44,0.72,0.48,0.49,0.56,0.50,0.36,0.65,0.64,0.60,0.50,0.58,0.51,0.60,0.51,0.53,0.61
2022,P49,0.26,0.42,0.41,0.57,0.31,0.37,0.48,0.43,0.49,0.43,0.45,0.55,0.39,0.31,0.27,0.27,0.39,0.28,0.42,0.35,0.34,0.43,0.45,0.38,0.44,0.46,0.41,0.31,0.46
2022,P50,0.25,0.52,0.53,0.25,0.60,0.42,0.38,0.35,0.34,0.49,0.45,0.40,0.37,0.48,0.43,0.32,0.56,0.21,0.48,0.33,0.40,0.41,0.43,0.48,0.37,0.34,0.49,0.39,0.47
2022,P51,0.44,0.36,0.52,0.60,0.44,0.51,0.45,0.56,0.36,0.42,0.31,0.54,0.48,0.25,0.48,0.52,0.31,0.40,0.52,0.39,0.37,0.42,0.52,0.51,0.47,0.38,0.39,0.47,0.49
2022,P52,0.40,0.30,0.40,0.48,0.38,0.39,0.38,0.54,0.39,0.49,0.36,0.39,0.33,0.34,0.31,0.43,0.39,0.39,0.24,0.34,0.40,0.31,0.32,0.46,0.45,0.43,0.35,0.42,0.42
2022,P53,0.43,0.40,0.38,0.29,0.53,0.44,0.38,0.25,0.51,0.34,0.44,0.48,0.54,0.49,0.53,0.41,0.47,0.38,0.40,0.36,0.48,0.44,0.41,0.49,0.36,0.48,0.46,0.41,0.36
2022,P54,0.55,0.39,0.53,0.51,0.30,0.42,0.31,0.27,0.41,0.37,0.35,0.30,0.30,0.29,0.53,0.42,0.41,0.41,0.30,0.52,0.44,0.45,0.46,0.41,0.45,0.34,0.32,0.45,0.44
2022,P55,0.61,0.35,0.33,0.53,0.60,0.34,0.43,0.33,0.50,0.35,0.50,0.48,0.46,0.37,0.34,0.30,0.33,0.41,0.44,0.32,0.37,0.40,0.49,0.43,0.45,0.40,0.42,0.44,0.37
2022,P56,0.29,0.57,0.45,0.48,0.41,0.37,0.32,0.51,0.51,0.38,0.49,0.36,0.34,0.46,0.44,0.40,0.32,0.45,0.27,0.34,0.46,0.33,0.36,0.47,0.45,0.34,0.38,0.43,0.47
2022,P57,0.51,0.46,0.45,0.56,0.56,0.43,0.31,0.36,0.40,0.34,0.40,0.34,0.27,0.33,0.57,0.36,0.45,0.30,0.39,0.37,0.38,0.43,0.44,0.35,0.35,0.33,0.46,0.38,0.44
2022,P58,0.54,0.30,0.45,0.52,0.35,0.38,0.51,0.54,0.39,0.46,0.48,0.51,0.48,0.37,0.40,0.51,0.20,0.55,0.43,0.30,0.43,0.51,0.45,0.42,0.41,0.40,0.43,0.47,0.42
2022,P59,0.65,0.35,0.43,0.45,0.31,0.56,0.60,0.45,0.28,0.30,0.39,0.52,0.44,0.31,0.37,0.37,0.43,0.32,0.50,0.45,0.41,0.48,0.45,0.42,0.38,0.39,0.46,0.42,0.35
2022,P60,0.52,0.44,0.55,0.45,0.19,0.62,0.47,0.27,0.34,0.43,0.33,0.41,0.35,0.54,0.25,0.51,0.57,0.50,0.53,0.29,0.35,0.39,0.41,0.44,0.47,0.35,0.50,0.49,0.43
2022,P61,0.33,0.34,0.19,0.20,0.41,0.49,0.51,0.40,0.39,0.57,0.31,0.42,0.35,0.53,0.42,0.29,0.23,0.46,0.47,0.35,0.44,0.32,0.31,0.36,0.46,0.35,0.31,0.41,0.38
2022,P62,0.74,0.32,0.43,0.49,0.38,0.38,0.45,0.36,0.59,0.53,0.48,0.33,0.32,0.37,0.41,0.45,0.40,0.38,0.47,0.35,0.43,0.35,0.45,0.37,0.44,0.39,0.38,0.45,0.41
2022,P63,0.61,0.46,0.49,0.49,0.40,0.46,0.31,0.29,0.56,0.45,0.50,0.42,0.35,0.32,0.49,0.42,0.30,0.27,0.30,0.38,0.45,0.34,0.46,0.37,0.40,0.40,0.43,0.37,0.36
2022,P64,0.42,0.46,0.27,0.41,0.22,0.25,0.45,0.39,0.55,0.45,0.44,0.47,0.50,0.32,0.38,0.29,0.39,0.47,0.36,0.44,0.41,0.47,0.37,0.45,0.44,0.38,0.33,0.46,0.33
2023,P01,0.87,0.93,0.82,0.78,0.72,0.71,0.67,0.94,0.85,0.84,0.65,0.94,0.86,0.74,0.68,0.69,0.70,0.83,0.71,0.59,0.73,0.75,0.70,0.79,0.81,0.72,0.80,0.82,0.82
2023,P02,0.64,0.66,0.63,0.62,0.76,0.94,0.75,0.83,0.86,0.61,0.77,0.67,0.68,0.85,0.91,0.84,0.67,0.64,0.74,0.77,0.67,0.71,0.73,0.78,0.79,0.81,0.67,0.68,0.72
2023,P03,0.84,0.83,0.59,0.93,0.84,0.79,0.72,0.77,0.80,0.72,0.89,0.83,0.92,0.85,0.79,0.76,0.74,0.72,0.64,0.72,0.71,0.73,0.76,0.78,0.77,0.79,0.74,0.85,0.71
2023,P04,0.81,0.70,0.81,0.76,0.75,0.81,0.69,0.88,0.71,0.82,0.89,0.68,0.67,0.81,0.85,0.80,0.87,0.64,0.72,0.69,0.81,0.83,0.73,0.72,0.79,0.76,0.76,0.76,0.72
2023,P05,0.92,0.82,0.81,0.60,0.81,0.68,0.90,0.77,0.89,0.90,0.69,0.85,0.86,0.89,0.86,0.70,0.79,0.72,0.71,0.70,0.78,0.82,0.87,0.83,0.74,0.82,0.72,0.84,0.77
2023,P06,0.64,0.98,0.65,0.87,0.87,0.81,0.76,0.93,0.76,0.68,0.72,0.72,0.88,0.82,0.81,0.73,0.85,0.70,0.83,0.75,0.71,0.79,0.77,0.73,0.77,0.72,0.84,0.81,0.84
2023,P07,0.76,0.83,0.73,0.68,0.72,0.74,0.87,0.85,0.69,0.82,0.78,0.71,0.68,0.79,0.95,0.76,0.80,0.79,0.77,0.81,0.71,0.78,0.71,0.73,0.70,0.72,0.83,0.75,0.74
2023,P08,0.86,0.70,0.93,0.82,0.74,0.67,0.84,0.84,0.72,0.67,0.88,0.62,0.64,0.82,0.88,0.65,0.77,0.86,0.75,0.82,0.70,0.75,0.71,0.75,0.79,0.76,0.77,0.75,0.70
2023,P09,0.72,0.83,0.86,0.69,0.67,0.75,0.80,0.66,0.65,0.77,0.83,0.65,0.81,0.72,0.82,0.71,0.83,0.69,0.88,0.70,0.68,0.81,0.77,0.75,0.80,0.81,0.79,0.74,0.79
2023,P10,0.57,0.71,0.88,0.83,0.84,0.76,0.90,0.86,0.81,0.64,0.67,0.87,0.87,0.83,0.72,0.77,0.87,0.88,0.83,0.86,0.72,0.77,0.81,0.76,0.85,0.80,0.82,0.86,0.76
2023,P11,0.69,0.54,0.68,0.92,0.89,0.67,0.71,0.77,0.69,0.69,0.80,0.85,0.83,0.71,0.83,0.72,0.69,0.82,0.76,0.84,0.73,0.75,0.75,0.72,0.84,0.74,0.74,0.82,0.83
2023,P12,0.76,0.86,0.66,0.73,0.79,0.76,0.91,0.74,0.97,0.82,0.82,0.75,0.82,0.78,0.72,0.79,0.66,0.65,0.71,0.66,0.83,0.74,0.78,0.73,0.76,0.71,0.69,0.81,0.73
2023,P13,0.94,0.74,0.96,0.82,0.63,0.91,0.74,0.89,0.88,0.89,0.72,0.76,0.89,0.73,0.69,0.75,0.79,0.87,0.82,0.57,0.76,0.78,0.73,0.79,0.76,0.81,0.80,0.74,0.74
2023,P14,0.82,0.91,0.73,0.70,0.80,0.94,0.80,0.77,0.80,0.73,0.82,0.88,0.86,0.85,0.83,0.71,0.79,0.76,0.83,0.82,0.79,0.82,0.81,0.88,0.79,0.88,0.75,0.83,0.74
2023,P15,0.84,0.83,0.79,0.61,0.86,0.65,0.86,0.78,0.85,0.86,0.63,0.65,0.88,0.72,0.72,0.71,0.72,0.70,0.74,0.68,0.75,0.81,0.73,0.83,0.83,0.68,0.78,0.82,0.81
2023,P16,0.39,0.86,0.59,0.77,0.74,0.93,0.91,0.75,0.92,0.75,0.75,0.70,0.66,0.93,0.85,0.83,0.77,0.62,0.55,0.69,0.79,0.73,0.72,0.75,0.74,0.78,0.68,0.71,0.72
2023,P17,0.47,0.72,0.55,0.51,0.70,0.74,0.69,0.66,0.54,0.58,0.57,0.68,0.49,0.47,0.50,0.52,0.68,0.63,0.48,0.46,0.60,0.54,0.53,0.55,0.61,0.58,0.51,0.61,0.64
2023,P18,0.62,0.56,0.39,0.60,0.54,0.62,0.73,0.49,0.57,0.68,0.60,0.65,0.63,0.47,0.45,0.56,0.45,0.59,0.72,0.70,0.63,0.61,0.57,0.56,0.59,0.62,0.63,0.58,0.52
2023,P19,0.38,0.56,0.69,0.63,0.63,0.52,0.64,0.76,0.49,0.43,0.50,0.46,0.53,0.61,0.51,0.54,0.60,0.39,0.57,0.47,0.47,0.62,0.54,0.51,0.58,0.59,0.55,0.62,0.53
2023,P20,0.45,0.59,0.75,0.73,0.63,0.72,0.59,0.55,0.70,0.62,0.70,0.61,0.58,0.62,0.56,0.65,0.66,0.53,0.57,0.65,0.67,0.61,0.65,0.62,0.69,0.70,0.65,0.56,0.66
2023,P21,0.53,0.63,0.55,0.62,0.48,0.64,0.63,0.46,0.72,0.54,0.49,0.72,0.73,0.62,0.62,0.55,0.46,0.51,0.62,0.64,0.51,0.55,0.61,0.66,0.61,0.60,0.54,0.65,0.63
2023,P22,0.66,0.72,0.47,0.61,0.43,0.64,0.62,0.80,0.49,0.58,0.49,0.64,0.62,0.54,0.37,0.57,0.39,0.63,0.55,0.43,0.51,0.56,0.56,0.52,0.48,0.57,0.53,0.53,0.54
2023,P23,0.46,0.49,0.59,0.56,0.74,0.69,0.76,0.73,0.60,0.51,0.62,0.58,0.57,0.72,0.49,0.58,0.45,0.59,0.49,0.49,0.59,0.65,0.54,0.60,0.65,0.55,0.59,0.63,0.56
